title,address,description,state,token,url
کیس گیمینگ رندرینگ مشابه نو,۷ ساعت پیش در نارمک جنوبی,"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,gaURbaAs,https://divar.ir/v/کیس گیمینگ رندرینگ مشابه نو/gaURbaAs
کامپیوتر رومیزی با اقلام اضافه,۷ ساعت پیش در پرستار,"۵,۵۰۰,۰۰۰ تومان",کارکرده,gaUNbns9,https://divar.ir/v/کامپیوتر رومیزی با اقلام اضافه/gaUNbns9
سیستم گیمینگ RTX 3060 12GB / i5 12400 / 32GB RAM,۷ ساعت پیش در زرگنده,"۱۶۹,۰۰۰,۰۰۰ تومان",نو,gaUJb4W8,https://divar.ir/v/سیستم گیمینگ RTX 3060 12GB / i5 12400 / 32GB RAM/gaUJb4W8
z2 g4 مینی کیس ورک استیشن,۷ ساعت پیش در فلسطین (میدان انقلاب),"۱,۰۰۰,۰۰۰ تومان",نو,gaUJLJKj,https://divar.ir/v/z2 g4 مینی کیس ورک استیشن/gaUJLJKj
کیس حرفه ای core i5 رم 8 گرافیک DDR5 حرفه ای,در میدان ولیعصر,"۲۶,۹۰۰,۰۰۰ تومان",در حد نو,Aa71K_0z,https://divar.ir/v/کیس حرفه ای core i5 رم 8 گرافیک DDR5 حرفه ای/Aa71K_0z
مینی‌کیس HP 8300 + ارتقاع یافته 128SSD + 8GBRAM,در سعادت‌آباد,"۱۷,۳۰۰,۰۰۰ تومان",کارکرده,gaChRz9D,https://divar.ir/v/مینی‌کیس HP 8300 + ارتقاع یافته 128SSD + 8GBRAM/gaChRz9D
کیس کامپیوتر 32G RAM GTX1650,در شهرک غرب,"۱۰۲,۰۰۰,۰۰۰ تومان",در حد نو,gayoVa-q,https://divar.ir/v/کیس کامپیوتر 32G RAM GTX1650/gayoVa-q
سیستم گیمینگ Master Tech,۷ ساعت پیش در ظهیرآباد,"۴۵۵,۰۰۰,۰۰۰ تومان",در حد نو,gaUBbU06,https://divar.ir/v/سیستم گیمینگ Master Tech/gaUBbU06
سیستم گیمینگ و گیمنت اقسا طی,در میدان ولیعصر,"۱۱۹,۰۰۰,۰۰۰ تومان",نو,wZy3DkK0,https://divar.ir/v/سیستم گیمینگ و گیمنت اقسا طی/wZy3DkK0
کیس z170 pro + i7-6700+8G,در نصرت,"۳۷,۰۰۰,۰۰۰ تومان",کارکرده,gaP9X8YV,https://divar.ir/v/کیس z170 pro + i7-6700+8G/gaP9X8YV
Z-270a -i7-7700- 16GB کیس,در توحید,"۵۴,۰۰۰,۰۰۰ تومان",کارکرده,gaPlI66C,https://divar.ir/v/Z-270a -i7-7700- 16GB کیس/gaPlI66C
کیس i3-12300 + Ram 8gb + 128 ssd+ asus 610,در توحید,"۵۶,۰۰۰,۰۰۰ تومان",کارکرده,gaPRIeBa,https://divar.ir/v/کیس i3-12300 + Ram 8gb + 128 ssd+ asus 610/gaPRIeBa
کامپیوتر با مانیتور LED,۷ ساعت پیش در شمس‌آباد,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,gaU1adhx,https://divar.ir/v/کامپیوتر با مانیتور LED/gaU1adhx
خریدار و فروشنده کیس  و کامپیوتر  و لپتاپ,در تهرانپارس جنوبی,"۱,۰۰۰,۰۰۰,۰۰۰ تومان",کارکرده,gaLRZiUh,https://divar.ir/v/خریدار و فروشنده کیس  و کامپیوتر  و لپتاپ/gaLRZiUh
کیس گیمینگ و رندرینگ ۶هسته ای نسل ۱۲,در مشیریه,"۶۳,۰۰۰,۰۰۰ تومان",نو,gaM5b_6g,https://divar.ir/v/کیس گیمینگ و رندرینگ ۶هسته ای نسل ۱۲/gaM5b_6g
مینی کیس اچ پی g3 800,در میدان ولیعصر,"۲۱,۵۰۰,۰۰۰ تومان",نو,gaUlq144,https://divar.ir/v/مینی کیس اچ پی g3 800/gaUlq144
مینی کیس g7 400,در میدان ولیعصر,"۶۰,۰۰۰,۰۰۰ تومان",نو,gaUlqGTK,https://divar.ir/v/مینی کیس g7 400/gaUlqGTK
مینی کیس حرفه ای استوک HP G1 i5 usdt,در میدان ولیعصر,"۱۳,۹۵۰,۰۰۰ تومان",در حد نو,QYdHJukG,https://divar.ir/v/مینی کیس حرفه ای استوک HP G1 i5 usdt/QYdHJukG
g3 800 مینی کیس,در فلسطین (میدان انقلاب),"۱,۰۰۰,۰۰۰ تومان",نو,gaUh6mPj,https://divar.ir/v/g3 800 مینی کیس/gaUh6mPj
Mac Mini M2 Pro,۸ ساعت پیش در فردوسی,"۱۲۶,۰۰۰,۰۰۰ تومان",نو,gaUdqE-L,https://divar.ir/v/Mac Mini M2 Pro/gaUdqE-L
کیس کامپیوتر,۸ ساعت پیش در جمال‌زاده,"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaUdKgEC,https://divar.ir/v/کیس کامپیوتر/gaUdKgEC
imac 27 inch 2k all in one apple ایمک,در فردوس,"۴۹,۹۰۰,۰۰۰ تومان",کارکرده,gaMEyg74,https://divar.ir/v/imac 27 inch 2k all in one apple ایمک/gaMEyg74
اپل Retina Imac 21,در فردوس,"۴۸,۹۰۰,۰۰۰ تومان",در حد نو,Qa-i1xuH,https://divar.ir/v/اپل Retina Imac 21/Qa-i1xuH
Display Asus ProArt,۸ ساعت پیش در فردوسی,"۳۹,۰۰۰,۰۰۰ تومان",در حد نو,gaUZaMB8,https://divar.ir/v/Display Asus ProArt/gaUZaMB8
آیمک های 21.5 اینچ سال های 2012 و 2013 و 2019,در جردن,"۵۳,۰۰۰,۰۰۰ تومان",در حد نو,gaT4fN39,https://divar.ir/v/آیمک های 21.5 اینچ سال های 2012 و 2013 و 2019/gaT4fN39
کیس کامپیوتر,۸ ساعت پیش در فلسطین (میدان انقلاب),"۱۸,۰۰۰,۰۰۰ تومان",کارکرده,gaURKJNW,https://divar.ir/v/کیس کامپیوتر/gaURKJNW
کیس گیمینگ طراحی رندرینگ i5 10400f,۸ ساعت پیش در تجریش,"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,gaUNqnRs,https://divar.ir/v/کیس گیمینگ طراحی رندرینگ i5 10400f/gaUNqnRs
بازی دو نفره It Takes Tow مخصوص کامپیوتر PC,۸ ساعت پیش در ارامنه,"۲۹۰,۰۰۰ تومان",نو,gaUN6ekP,https://divar.ir/v/بازی دو نفره It Takes Tow مخصوص کامپیوتر PC/gaUN6ekP
بازی Plague tale مخصوص کامپیوتر PC,۸ ساعت پیش در ارامنه,"۱۰۰,۰۰۰ تومان",نو,gaUNqE72,https://divar.ir/v/بازی Plague tale مخصوص کامپیوتر PC/gaUNqE72
راحت قسطی بخر فروش اقساطی سیستم کامپیوتر pc,در میدان ولیعصر,"۱,۰۰۰,۰۰۰ تومان",نو,Qafnzx09,https://divar.ir/v/راحت قسطی بخر فروش اقساطی سیستم کامپیوتر pc/Qafnzx09
آی مک ۱۲۲۴ ۲۰ اینچ,در شهید اسدی,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,gajMP--k,https://divar.ir/v/آی مک ۱۲۲۴ ۲۰ اینچ/gajMP--k
باندل کیس 9100 zotac 1070 گرافیک 8گیگ,۸ ساعت پیش در کوهک,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaUBK5y8,https://divar.ir/v/باندل کیس 9100 zotac 1070 گرافیک 8گیگ/gaUBK5y8
فروش ویژه مانیتور استوک گرید B با قیمت باورنکردنی,در میدان ولیعصر,"۴,۵۰۰,۰۰۰ تومان",کارکرده,QaMC2lpp,https://divar.ir/v/فروش ویژه مانیتور استوک گرید B با قیمت باورنکردنی/QaMC2lpp
مینی کیسhp pro desk 400 g7 ورکستیشن,۸ ساعت پیش در شمس‌آباد,"۷۵,۵۰۰,۰۰۰ تومان",در حد نو,gaU9p6h_,https://divar.ir/v/مینی کیسhp pro desk 400 g7 ورکستیشن/gaU9p6h_
مینی کیس G3 نسل i5 7,در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",کارکرده,gaPll7RT,https://divar.ir/v/مینی کیس G3 نسل i5 7/gaPll7RT
کامپیوتر,۸ ساعت پیش در تهرانپارس شرقی,"۱۶,۰۰۰,۰۰۰ تومان",کارکرده,gaU9ZWaS,https://divar.ir/v/کامپیوتر/gaU9ZWaS
دسته pc,۸ ساعت پیش در جنت‌آباد جنوبی,"۹۵۰,۰۰۰ تومان",کارکرده,gaU9pL5I,https://divar.ir/v/دسته pc/gaU9pL5I
سیستم گیمینگ DDR5 I5 14400F + RTX 5060,در فلسطین (میدان انقلاب),"۱۹۷,۵۰۰,۰۰۰ تومان",نو,gaHY3UYF,https://divar.ir/v/سیستم گیمینگ DDR5 I5 14400F + RTX 5060/gaHY3UYF
کیس گیمینگ نسل نهم گرافیک ۵۸۰,در فاطمی,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaU15aDp,https://divar.ir/v/کیس گیمینگ نسل نهم گرافیک ۵۸۰/gaU15aDp
سیستم کامل حرفه ای core i5  نسل 12,در تهرانپارس شرقی,"۸۰,۰۰۰,۰۰۰ تومان",نو,ga_M9kua,https://divar.ir/v/سیستم کامل حرفه ای core i5  نسل 12/ga_M9kua
فروش و خرید قطعات کامپیوتر و کیس رده بالا,در جهاد,"۱۰۷,۰۰۰,۰۰۰ تومان",در حد نو,QaViYnDo,https://divar.ir/v/فروش و خرید قطعات کامپیوتر و کیس رده بالا/QaViYnDo
کیس کامپیوتر گیمینگ i5 و ۱۶ گیگ رم و گرافیک 8 گیگ,۸ ساعت پیش در نیروی هوایی (پیروزی),"۴۶,۸۰۰,۰۰۰ تومان",در حد نو,gaUxpiv0,https://divar.ir/v/کیس کامپیوتر گیمینگ i5 و ۱۶ گیگ رم و گرافیک 8 گیگ/gaUxpiv0
اپل آیمک اسلیم Apple iMac Slim,در قبا,"۴۴,۲۰۰,۰۰۰ تومان",در حد نو,AZPzlVzF,https://divar.ir/v/اپل آیمک اسلیم Apple iMac Slim/AZPzlVzF
هدست تک‌گوش pC,۸ ساعت پیش در سنائی,"۴,۰۰۰,۰۰۰ تومان",نو,gaUxZCSx,https://divar.ir/v/هدست تک‌گوش pC/gaUxZCSx
کامپیوتر کامل اقتصادی‌ کیس مانیتور  Hp Dell Lenovo,در قبا,"۲۸,۶۰۰,۰۰۰ تومان",در حد نو,gaPFqeVi,https://divar.ir/v/کامپیوتر کامل اقتصادی‌ کیس مانیتور  Hp Dell Lenovo/gaPFqeVi
کامپیوتر ال جی,۸ ساعت پیش در بازار,"۶,۵۰۰,۰۰۰ تومان",نو,gaUpJ23s,https://divar.ir/v/کامپیوتر ال جی/gaUpJ23s
کیس قدرتمند گیمینگ، رندر و تدوین زیرقیمت فوری,در باغ فیض,"۱۱۹,۰۰۰,۰۰۰ تومان",کارکرده,gaABjX7L,https://divar.ir/v/کیس قدرتمند گیمینگ، رندر و تدوین زیرقیمت فوری/gaABjX7L
کامپیوترخانگی گیمینگ.طراحی.برنامه نویسی,۹ ساعت پیش در شهرک شهید باقری,"۴۰,۰۰۰,۰۰۰ تومان",کارکرده,gaUpZUAt,https://divar.ir/v/کامپیوترخانگی گیمینگ.طراحی.برنامه نویسی/gaUpZUAt
فروش تخصصی کیس سیستم گیم و طراحی تجهیز گیم نت,در فاطمی,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaB4IFUF,https://divar.ir/v/فروش تخصصی کیس سیستم گیم و طراحی تجهیز گیم نت/gaB4IFUF
pcمناسب کارهای روزمره و قطعات با کیفیت,در شهرک صدرا,"۳۲,۵۰۰,۰۰۰ تومان",در حد نو,gaQhtHrD,https://divar.ir/v/pcمناسب کارهای روزمره و قطعات با کیفیت/gaQhtHrD
مینی کامپیوتر - mini pc msi,۹ ساعت پیش در فلاح,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaUlpbhj,https://divar.ir/v/مینی کامپیوتر - mini pc msi/gaUlpbhj
مانیتور DELL سایز 20 اینچ,در باغ فیض,"۳,۸۰۰,۰۰۰ تومان",کارکرده,ga9oo-ix,https://divar.ir/v/مانیتور DELL سایز 20 اینچ/ga9oo-ix
کامپیوتر گیمینگ3dmaxادیت رندرطراحی مهندسی کد143,در جوانمردان (اندیشه),"۳۳,۵۰۰,۰۰۰ تومان",کارکرده,gZ9Gq18T,https://divar.ir/v/کامپیوتر گیمینگ3dmaxادیت رندرطراحی مهندسی کد143/gZ9Gq18T
کامپیوتر گیمینگ,۹ ساعت پیش در سلیمانی,"۱۶۳,۰۰۰,۰۰۰ تومان",در حد نو,gaUdZ4Db,https://divar.ir/v/کامپیوتر گیمینگ/gaUdZ4Db
سیستم کامپیوتر پنتیوم 3,۹ ساعت پیش در ارم,"۵,۰۰۰,۰۰۰ تومان",کارکرده,gaUd5jk4,https://divar.ir/v/سیستم کامپیوتر پنتیوم 3/gaUd5jk4
ال این وان لمسی دل ، ALL IN ONE,در اباذر,"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,gaHVJRYR,https://divar.ir/v/ال این وان لمسی دل ، ALL IN ONE/gaHVJRYR
فروش مینی کیس HP G1 i5 4570 با گارانتی و تست,در میدان ولیعصر,"۱۶,۵۰۰,۰۰۰ تومان",در حد نو,QaaTFqj_,https://divar.ir/v/فروش مینی کیس HP G1 i5 4570 با گارانتی و تست/QaaTFqj_
مینی پی سی اینتل( Intel)- Intel NUC,۹ ساعت پیش در شهرک چیتگر,"۴۹,۰۰۰,۰۰۰ تومان",نو,gaUZZw1K,https://divar.ir/v/مینی پی سی اینتل( Intel)- Intel NUC/gaUZZw1K
مینی کیس استوک وارداتی Hp مناسب اداری و گیم نت,در میدان ولیعصر,"۱۰,۵۰۰,۰۰۰ تومان",در حد نو,QYb7vNpN,https://divar.ir/v/مینی کیس استوک وارداتی Hp مناسب اداری و گیم نت/QYb7vNpN
مینی کیس اچ پی Hp نسل9 G5 رم 8 هارد 256GB,در فلسطین (میدان انقلاب),"۴۲,۵۰۰,۰۰۰ تومان",در حد نو,gaUcxEqz,https://divar.ir/v/مینی کیس اچ پی Hp نسل9 G5 رم 8 هارد 256GB/gaUcxEqz
مینی کیس جدید و پیشرفته Hp/نسل هفتم800/Ram8/M2 256,در میدان ولیعصر,"۲۵,۵۰۰,۰۰۰ تومان",در حد نو,gaORxg4F,https://divar.ir/v/مینی کیس جدید و پیشرفته Hp/نسل هفتم800/Ram8/M2 256/gaORxg4F
ال این وان  اپل 22 اینچ و 27اینچ,در میدان ولیعصر,"۱,۰۰۰ تومان",در حد نو,gaJw3eh_,https://divar.ir/v/ال این وان  اپل 22 اینچ و 27اینچ/gaJw3eh_
سیستم گیمینگ 3070 معاوضه با ps5,۹ ساعت پیش در ازگل,"۱۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaUV5-Ds,https://divar.ir/v/سیستم گیمینگ 3070 معاوضه با ps5/gaUV5-Ds
کیس کامپیوتر گیمینگ رندر فول اپشن با Rtx 3070,در شهرآرا,"۱۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaKMdXxN,https://divar.ir/v/کیس کامپیوتر گیمینگ رندر فول اپشن با Rtx 3070/gaKMdXxN
کامپیوترکیسi54590/رم12/هارد500/طراحی/گرافیکی,در امام زاده حسن,"۲۳,۹۰۰,۰۰۰ تومان",نو,gYnx-vaY,https://divar.ir/v/کامپیوترکیسi54590/رم12/هارد500/طراحی/گرافیکی/gYnx-vaY
کامپیوترکیسc2d/هارد500/حسابداری/ترید/آفیس,در امام زاده حسن,"۱۶,۰۰۰,۰۰۰ تومان",نو,gYq1zdPC,https://divar.ir/v/کامپیوترکیسc2d/هارد500/حسابداری/ترید/آفیس/gYq1zdPC
مینی کیس Hp آمریکایی فوق پورت ترید و حسابداری,در بلوار کشاورز,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaUNJuCO,https://divar.ir/v/مینی کیس Hp آمریکایی فوق پورت ترید و حسابداری/gaUNJuCO
فروش کامپیوترهای گیمینگ و رندرینگ,در علم و صنعت,"۱۲,۹۰۰,۰۰۰ تومان",نو,AZ9sT0x1,https://divar.ir/v/فروش کامپیوترهای گیمینگ و رندرینگ/AZ9sT0x1
مانیتور LCD سامسونگ 19,۹ ساعت پیش در وحیدیه,"۳,۵۰۰,۰۰۰ تومان",کارکرده,gaUFZdFp,https://divar.ir/v/مانیتور LCD سامسونگ 19/gaUFZdFp
مینی کیس - کیس استوک - اسمبل کیس,در میدان ولیعصر,"۲۲,۰۰۰,۰۰۰ تومان",در حد نو,Qash6yFy,https://divar.ir/v/مینی کیس - کیس استوک - اسمبل کیس/Qash6yFy
آل این وان DELL,در میدان ولیعصر,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,QahIpxRA,https://divar.ir/v/آل این وان DELL/QahIpxRA
کیس کامپیوتر نسل ۹,۹ ساعت پیش در ابوذر,"۴۴,۰۰۰,۰۰۰ تومان",کارکرده,gaUBZC-O,https://divar.ir/v/کیس کامپیوتر نسل ۹/gaUBZC-O
سیستم‌گیمینگ‌رندرینگ‌حرفه‌ای‌نسل14+رم‌16+RTX5060,در فلسطین (میدان انقلاب),"۱۹۸,۵۰۰,۰۰۰ تومان",نو,gaU9Yeo5,https://divar.ir/v/سیستم‌گیمینگ‌رندرینگ‌حرفه‌ای‌نسل14+رم‌16+RTX5060/gaU9Yeo5
کیس کامپیوتر,۹ ساعت پیش در بوستان سرخه حصار,"۶,۰۰۰,۰۰۰ تومان",کارکرده,gaU9YC7s,https://divar.ir/v/کیس کامپیوتر/gaU9YC7s
کیس گیمینگ رایزن ۷ رم ۳۲ پاور ۱۰۰۰ و ویندوز اورج,در فردوسی,"۱۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga4o7el7,https://divar.ir/v/کیس گیمینگ رایزن ۷ رم ۳۲ پاور ۱۰۰۰ و ویندوز اورج/ga4o7el7
سیستم گیمینگ و رندر رایزن ۹ رم ۳۲ گیگ 1 ترا ssd,در فردوسی,"۱۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gawA_75V,https://divar.ir/v/سیستم گیمینگ و رندر رایزن ۹ رم ۳۲ گیگ 1 ترا ssd/gawA_75V
کامپیوتر آل این وان Dell 5250 3240 7440 استوک تمیز,در میدان ولیعصر,"۲۲,۰۰۰,۰۰۰ تومان",در حد نو,QanhUKAV,https://divar.ir/v/کامپیوتر آل این وان Dell 5250 3240 7440 استوک تمیز/QanhUKAV
مینی کیس core i5 نسل سوم برند hp,در بلوار کشاورز,"۱۲,۹۰۰,۰۰۰ تومان",کارکرده,QaSKvBPW,https://divar.ir/v/مینی کیس core i5 نسل سوم برند hp/QaSKvBPW
تجربه‌ی آل‌این‌وان حرفه‌ای پرداخت آسان و اقساطی,در میرداماد,"۳۵,۰۰۰,۰۰۰ تومان",نو,Aa8iBRFZ,https://divar.ir/v/تجربه‌ی آل‌این‌وان حرفه‌ای پرداخت آسان و اقساطی/Aa8iBRFZ
کیس گیمینگ و رندرینگ رده بالانسل جدیدultra7-5070,در شهرک یاس,"۳۹۲,۵۰۰,۰۰۰ تومان",نو,gaJxAXR3,https://divar.ir/v/کیس گیمینگ و رندرینگ رده بالانسل جدیدultra7-5070/gaJxAXR3
کامپیوتر و لپ تاپ و مانیتور ( خریدار ),در علم و صنعت,"۱۰۰,۰۰۰,۰۰۰ تومان",کارکرده,gajYNjsq,https://divar.ir/v/کامپیوتر و لپ تاپ و مانیتور ( خریدار )/gajYNjsq
(فروش و خریدار)کیس و مانیتور قدیمی,در نارمک,"۳,۰۰۰,۰۰۰ تومان",کارکرده,wZVtq3Iq,https://divar.ir/v/(فروش و خریدار)کیس و مانیتور قدیمی/wZVtq3Iq
کامپیوتر,۱۰ ساعت پیش در شهرک استقلال,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaUh4IdM,https://divar.ir/v/کامپیوتر/gaUh4IdM
مینی کیس HP,در باغ فیض,"۱۳,۷۰۰,۰۰۰ تومان",کارکرده,gaANDFWm,https://divar.ir/v/مینی کیس HP/gaANDFWm
فروش خریدار کیس و مانیتور قدیمی,در جنت‌آباد مرکزی,"۲,۰۰۰,۰۰۰ تومان",کارکرده,AaHJxs3l,https://divar.ir/v/فروش خریدار کیس و مانیتور قدیمی/AaHJxs3l
خرید و فروش کیس کامپیوتر گیمینگ خریدار کیس,در فلسطین (میدان انقلاب),"۴۰۰,۰۰۰,۰۰۰ تومان",در حد نو,AaHSr_2Y,https://divar.ir/v/خرید و فروش کیس کامپیوتر گیمینگ خریدار کیس/AaHSr_2Y
ایمک  iMac A1418 i3 (2013),در فلسطین (میدان انقلاب),"۲۳,۹۹۰,۰۰۰ تومان",کارکرده,gaBtpH5x,https://divar.ir/v/ایمک  iMac A1418 i3 (2013)/gaBtpH5x
