title,address,description,state,token,url
خریدار فروشنده گرافیک کامیپوتر لپتاپ قطعات پرینتر,در میدان ولیعصر,"۵۰,۰۰۰,۰۰۰,۰۰۰ تومان",کارکرده,QadDk7Pf,https://divar.ir/v/خریدار فروشنده گرافیک کامیپوتر لپتاپ قطعات پرینتر/QadDk7Pf
کیس گیمینگ قدرتی فراتر از انتظار,در جمهوری,"۲۸۹,۰۰۰,۰۰۰ تومان",در حد نو,gaWJRXC6,https://divar.ir/v/کیس گیمینگ قدرتی فراتر از انتظار/gaWJRXC6
آل این وان msi,در سنائی,"۱۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gauc-8KW,https://divar.ir/v/آل این وان msi/gauc-8KW
مک مینی M1,۷ ساعت پیش در میرداماد,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaWFxAIl,https://divar.ir/v/مک مینی M1/gaWFxAIl
کامپیوتر core i5 نسل نهم DDR4 دارای S.S.D,۷ ساعت پیش در حشمتیه,"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,gaW9gFyR,https://divar.ir/v/کامپیوتر core i5 نسل نهم DDR4 دارای S.S.D/gaW9gFyR
مینی کیس فوق حرفه ای استوک امریکایی g3 hp i5 7500,در میدان ولیعصر,"۲۷,۰۰۰,۰۰۰ تومان",در حد نو,wYcoIaxX,https://divar.ir/v/مینی کیس فوق حرفه ای استوک امریکایی g3 hp i5 7500/wYcoIaxX
کیس گیمینگ‌ پردازنده رایزن 5 و مادربرد وای فای دار,در دکتر هوشیار,"۷۸,۰۰۰,۰۰۰ تومان",در حد نو,gaBJzBfn,https://divar.ir/v/کیس گیمینگ‌ پردازنده رایزن 5 و مادربرد وای فای دار/gaBJzBfn
کیس i5 نسل ده با گرافیک rx580 گیمینگ,۷ ساعت پیش در بروجردی,"۵۸,۵۰۰,۰۰۰ تومان",در حد نو,gaW1Ag9Q,https://divar.ir/v/کیس i5 نسل ده با گرافیک rx580 گیمینگ/gaW1Ag9Q
سیستم گیمینگ و رندر رایزن ۹ رم ۳۲ گیگ 1 ترا ssd,در فردوسی,"۱۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gawA_75V,https://divar.ir/v/سیستم گیمینگ و رندر رایزن ۹ رم ۳۲ گیگ 1 ترا ssd/gawA_75V
کیس گیمینگ Alienware R10  Ryzen 7  3060 Ti  32GB,در فردوسی,"۱۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaStnRvu,https://divar.ir/v/کیس گیمینگ Alienware R10  Ryzen 7  3060 Ti  32GB/gaStnRvu
کیس Dell نسل۱۴  vostro 3030 cori5 14400 16Gddr5,در دهم فروردین,"۱۶۰,۰۰۰,۰۰۰ تومان",نو,gaQBJKM4,https://divar.ir/v/کیس Dell نسل۱۴  vostro 3030 cori5 14400 16Gddr5/gaQBJKM4
مانیتور سالم و کیبورد سالم,۷ ساعت پیش در اکباتان,"۵,۰۰۰,۰۰۰ تومان",کارکرده,gaWpASzX,https://divar.ir/v/مانیتور سالم و کیبورد سالم/gaWpASzX
imac 2017 a1418,در میدان ولیعصر,"۷۰,۰۰۰,۰۰۰ تومان",در حد نو,gaI0H1gQ,https://divar.ir/v/imac 2017 a1418/gaI0H1gQ
کیس کامپیوتر نسل 6,۷ ساعت پیش در باشگاه نفت,"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,gaWZwdQ_,https://divar.ir/v/کیس کامپیوتر نسل 6/gaWZwdQ_
مینی کیس msi i3,در ونک,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,gaWRgdcR,https://divar.ir/v/مینی کیس msi i3/gaWRgdcR
فروش مینی کیس HP G3 i5 7500 قدرتمند با مهلت تست,در فلسطین (میدان انقلاب),"۲۸,۵۰۰,۰۰۰ تومان",نو,QalrEJsh,https://divar.ir/v/فروش مینی کیس HP G3 i5 7500 قدرتمند با مهلت تست/QalrEJsh
آل این وان مسترتک نسل بالا all in one,در میدان ولیعصر,"۸۳,۰۰۰,۰۰۰ تومان",در حد نو,Qa3HrtZd,https://divar.ir/v/آل این وان مسترتک نسل بالا all in one/Qa3HrtZd
کیبورد pc,۸ ساعت پیش در هفده شهریور,"۱,۰۰۰,۰۰۰ تومان",نو,gaWNQI_v,https://divar.ir/v/کیبورد pc/gaWNQI_v
مینی کیس وارداتی HP رندرینگ و مهندسی,در میدان ولیعصر,"۱۳,۵۰۰,۰۰۰ تومان",در حد نو,wZelY2B3,https://divar.ir/v/مینی کیس وارداتی HP رندرینگ و مهندسی/wZelY2B3
مانیتور ۱۵ اینچ ال جی پشت دار سالم بدون تعمیر,۸ ساعت پیش در نارمک جنوبی,"۱,۵۰۰,۰۰۰ تومان",کارکرده,gaWFwNt1,https://divar.ir/v/مانیتور ۱۵ اینچ ال جی پشت دار سالم بدون تعمیر/gaWFwNt1
مینی کیس HP,۸ ساعت پیش در تهرانپارس غربی,"۱۸,۰۰۰,۰۰۰ تومان",کارکرده,gaWBQEie,https://divar.ir/v/مینی کیس HP/gaWBQEie
مانیتور ال جی,۸ ساعت پیش در یافت آباد جنوبی,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaV9fMOj,https://divar.ir/v/مانیتور ال جی/gaV9fMOj
آل این وان استوک دل نسل 4 مدل 9030,در فلسطین (میدان انقلاب),"۳۵,۰۰۰,۰۰۰ تومان",کارکرده,gaV5fWsw,https://divar.ir/v/آل این وان استوک دل نسل 4 مدل 9030/gaV5fWsw
pcمناسب کارهای روزمره و قطعات با کیفیت,در شهرک صدرا,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaQhtHrD,https://divar.ir/v/pcمناسب کارهای روزمره و قطعات با کیفیت/gaQhtHrD
کیس گیمینگ. نیمه گیمینگ,۸ ساعت پیش در شهرک شریعتی,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaV5_EA0,https://divar.ir/v/کیس گیمینگ. نیمه گیمینگ/gaV5_EA0
hp all in one قدرتمند,در اوقاف,"۹۰,۰۰۰,۰۰۰ تومان",در حد نو,gauAPeTF,https://divar.ir/v/hp all in one قدرتمند/gauAPeTF
مینی کیس core i5 نسل سوم برند hp,در بلوار کشاورز,"۱۲,۹۰۰,۰۰۰ تومان",کارکرده,QaSKvBPW,https://divar.ir/v/مینی کیس core i5 نسل سوم برند hp/QaSKvBPW
تین کلاینت hp cpu i5 G8مناسب امور اداری.دفاتر.شرکت,در بهجت‌آباد,"۴۰,۰۰۰,۰۰۰ تومان",نو,gaVlMSwr,https://divar.ir/v/تین کلاینت hp cpu i5 G8مناسب امور اداری.دفاتر.شرکت/gaVlMSwr
مینی کیس HP 800 G3،قیمت اقتصادی،CPU i5،ram8gb،SSD,در بهجت‌آباد,"۳۰,۰۰۰,۰۰۰ تومان",نو,gaURrNVY,https://divar.ir/v/مینی کیس HP 800 G3،قیمت اقتصادی،CPU i5،ram8gb،SSD/gaURrNVY
مانیتور,۸ ساعت پیش در خانی آباد نو شمالی,"۲,۶۰۰,۰۰۰ تومان",کارکرده,gaVpvq7R,https://divar.ir/v/مانیتور/gaVpvq7R
آل این وان لنوو 19 اینچ,۸ ساعت پیش در آرژانتین,"۴۰,۰۰۰,۰۰۰ تومان",نو,gaVpvAvs,https://divar.ir/v/آل این وان لنوو 19 اینچ/gaVpvAvs
مانیتور سامسونگ اصل,۸ ساعت پیش در لویزان,"۲,۵۰۰,۰۰۰ تومان",کارکرده,gaVl_48q,https://divar.ir/v/مانیتور سامسونگ اصل/gaVl_48q
کیس کامپیوتر,۸ ساعت پیش در خانی آباد نو شمالی,"۴,۲۰۰,۰۰۰ تومان",کارکرده,gaVlvmRN,https://divar.ir/v/کیس کامپیوتر/gaVlvmRN
کامپیوترکیس و مانیتوررومیزیi3نسل3/رام8/هارد500,در باغ خزانه,"۲۱,۰۰۰,۰۰۰ تومان",در حد نو,QahW0c_O,https://divar.ir/v/کامپیوترکیس و مانیتوررومیزیi3نسل3/رام8/هارد500/QahW0c_O
مینی کیس حرفه ای استوک HP G1 i5 usdt,در میدان ولیعصر,"۱۳,۹۵۰,۰۰۰ تومان",در حد نو,QYdHJukG,https://divar.ir/v/مینی کیس حرفه ای استوک HP G1 i5 usdt/QYdHJukG
دیسک تاپ,۹ ساعت پیش در مسعودیه,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,gaVZ_hMj,https://divar.ir/v/دیسک تاپ/gaVZ_hMj
مینی کیس پیشرفته G4 Hp نسل 8 رم8 هارد256 m2-SSD,در فلسطین (میدان انقلاب),"۳۵,۸۰۰,۰۰۰ تومان",در حد نو,gaUMRQx2,https://divar.ir/v/مینی کیس پیشرفته G4 Hp نسل 8 رم8 هارد256 m2-SSD/gaUMRQx2
مینی کیسhpنسل6 مدلG2 رم8 هارد500,در میدان ولیعصر,"۲۰,۹۰۰,۰۰۰ تومان",در حد نو,gaOBxqqr,https://divar.ir/v/مینی کیسhpنسل6 مدلG2 رم8 هارد500/gaOBxqqr
آل این وان انواع برند نسل ۴ به بالا,۹ ساعت پیش در فلسطین (میدان انقلاب),"۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaVZfSH7,https://divar.ir/v/آل این وان انواع برند نسل ۴ به بالا/gaVZfSH7
کیس حرفه ای i7,۹ ساعت پیش در جنت‌آباد شمالی,"۳۶,۰۰۰,۰۰۰ تومان",در حد نو,gaVVP5vK,https://divar.ir/v/کیس حرفه ای i7/gaVVP5vK
آیمک اپل - آل این وان اپل استوک - Apple iMac,در میدان ولیعصر,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,Qah8dcZs,https://divar.ir/v/آیمک اپل - آل این وان اپل استوک - Apple iMac/Qah8dcZs
مینی کیس - کیس استوک - اسمبل کیس,در میدان ولیعصر,"۲۲,۰۰۰,۰۰۰ تومان",در حد نو,Qash6yFy,https://divar.ir/v/مینی کیس - کیس استوک - اسمبل کیس/Qash6yFy
سیستم گیمینگ و رندرینگ حرفه ای نو,۹ ساعت پیش در ابوذر,"۲۸۰,۰۰۰,۰۰۰ تومان",در حد نو,gaVVfD3N,https://divar.ir/v/سیستم گیمینگ و رندرینگ حرفه ای نو/gaVVfD3N
فروش یک عدد کیس و 4عدد لپ تاپ به صورت یکجا و تکی,۹ ساعت پیش در نارمک,"۹۳,۰۰۰,۰۰۰ تومان",کارکرده,gaVFvAwz,https://divar.ir/v/فروش یک عدد کیس و 4عدد لپ تاپ به صورت یکجا و تکی/gaVFvAwz
کیس و مانیتور سامسونگ,۹ ساعت پیش در خلیج فارس,"۱۵,۰۰۰,۰۰۰ تومان",نو,gaVFPo7E,https://divar.ir/v/کیس و مانیتور سامسونگ/gaVFPo7E
مانیتور,۹ ساعت پیش در شهرک شهید باقری,"۸,۵۰۰,۰۰۰ تومان",در حد نو,gaVBf39_,https://divar.ir/v/مانیتور/gaVBf39_
کامپیوتر,۹ ساعت پیش در فلاح,"۱۳,۲۰۰,۰۰۰ تومان",کارکرده,gaVBfrab,https://divar.ir/v/کامپیوتر/gaVBfrab
خریدار و فروشنده کامپیوتر و مینی کیس,در نازی‌آباد,"۵۰۰,۰۰۰,۰۰۰ تومان",کارکرده,gaJx0lnJ,https://divar.ir/v/خریدار و فروشنده کامپیوتر و مینی کیس/gaJx0lnJ
MSI Modern AM272P 1M All-in-One,در پرستار,"۲۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaV9-qFs,https://divar.ir/v/MSI Modern AM272P 1M All-in-One/gaV9-qFs
کیس گیمینگ فروش فوری,۹ ساعت پیش در شهرک ولیعصر جنوبی,"۶۳,۰۰۰,۰۰۰ تومان",کارکرده,gaV9eomv,https://divar.ir/v/کیس گیمینگ فروش فوری/gaV9eomv
کیس گیمینگ core i7 با گرافیک هشت گیگ ddr5,در بلوار کشاورز,"۴۶,۹۰۰,۰۰۰ تومان",کارکرده,Qawpp5oz,https://divar.ir/v/کیس گیمینگ core i7 با گرافیک هشت گیگ ddr5/Qawpp5oz
مینی کیس G2 نسل ۶ HP EliteDesk 800 600 G2 SFF,۹ ساعت پیش در مهرآباد جنوبی,"۲۱,۵۰۰,۰۰۰ تومان",در حد نو,gaV1eUE_,https://divar.ir/v/مینی کیس G2 نسل ۶ HP EliteDesk 800 600 G2 SFF/gaV1eUE_
فروش کامپیوتر,۹ ساعت پیش در جمال‌زاده,"۷,۳۰۰,۰۰۰ تومان",کارکرده,gaV1eMSD,https://divar.ir/v/فروش کامپیوتر/gaV1eMSD
سیستم کامل مناسب رندرینگ ، اِدیتورها و گیمیرها,در قبا,"۵۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaQh9zRQ,https://divar.ir/v/سیستم کامل مناسب رندرینگ ، اِدیتورها و گیمیرها/gaQh9zRQ
کیس گیمینگ. رندرینگ -CORE i7 آکواریومی گیم,در بلوار کشاورز,"۴۸,۹۰۰,۰۰۰ تومان",نو,AahoLiHJ,https://divar.ir/v/کیس گیمینگ. رندرینگ -CORE i7 آکواریومی گیم/AahoLiHJ
کیس گیمینگ و طراحی گرافیک d5 گرافیک  12 g,در جهاد,"۱۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaaUJDJZ,https://divar.ir/v/کیس گیمینگ و طراحی گرافیک d5 گرافیک  12 g/gaaUJDJZ
فروش  خریدار سیستم  کیس مانیتور  کامپیوتر,در زاهد گیلانی,"۱۰,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,Qafzy3-1,https://divar.ir/v/فروش  خریدار سیستم  کیس مانیتور  کامپیوتر/Qafzy3-1
mac pro 2013,۱۰ ساعت پیش در باغ فیض,"۸۱,۰۰۰,۰۰۰ تومان",در حد نو,gaVh-u_L,https://divar.ir/v/mac pro 2013/gaVh-u_L
فروش کامپیوتر خانگی,۱۰ ساعت پیش در جمال‌زاده,"۶,۸۰۰,۰۰۰ تومان",کارکرده,gaVhunlG,https://divar.ir/v/فروش کامپیوتر خانگی/gaVhunlG
مینی تاینی اچ پی  لنوو  mini tyni hp lenovo,در نصرت,"۱۶,۹۰۰,۰۰۰ تومان",در حد نو,gaDBtmeC,https://divar.ir/v/مینی تاینی اچ پی  لنوو  mini tyni hp lenovo/gaDBtmeC
کیس گیمینگ گرافیک RX580,۱۰ ساعت پیش در امانیه,"۹۰,۰۰۰,۰۰۰ تومان",در حد نو,gaVd-IlC,https://divar.ir/v/کیس گیمینگ گرافیک RX580/gaVd-IlC
مشاوره خریدکیس کامپیوتر قدیمی و جدید سالم و خراب,در ایرانشهر,"۳۰,۰۰۰,۰۰۰ تومان",کارکرده,gaaULuki,https://divar.ir/v/مشاوره خریدکیس کامپیوتر قدیمی و جدید سالم و خراب/gaaULuki
کامپیوترکیس/نسل۷/کیس آکبند/گرافیک۸g,در باغ خزانه,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaJ1wtP6,https://divar.ir/v/کامپیوترکیس/نسل۷/کیس آکبند/گرافیک۸g/gaJ1wtP6
pc گیمینگ,۱۰ ساعت پیش در ظهیرآباد,"۱۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaVVONlS,https://divar.ir/v/pc گیمینگ/gaVVONlS
مینی کیس hp 800 G3مناسب امور اداری و سازمانی وشرکت,در بهجت‌آباد,"۳۰,۰۰۰,۰۰۰ تومان",نو,gaVh8EBn,https://divar.ir/v/مینی کیس hp 800 G3مناسب امور اداری و سازمانی وشرکت/gaVh8EBn
کامپیوتر آیمک اپل/رم8/SSD128/پشت نقره ای/ویندوز10,در بلورسازی,"۲۵,۹۰۰,۰۰۰ تومان",در حد نو,QaDj8P89,https://divar.ir/v/کامپیوتر آیمک اپل/رم8/SSD128/پشت نقره ای/ویندوز10/QaDj8P89
فروش تعداد کیس و مانیتور و کیبورد کانفیگ مختلف,در الهیه,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSti0de,https://divar.ir/v/فروش تعداد کیس و مانیتور و کیبورد کانفیگ مختلف/gaSti0de
پخش کفپوش پی وی سی رولی و تایلی و spc +پارکت لمینت,در اباذر,"۵۱۸,۰۰۰ تومان",نو,gaqc4W_v,https://divar.ir/v/پخش کفپوش پی وی سی رولی و تایلی و spc +پارکت لمینت/gaqc4W_v
سیستم آل این وان All in one Dell Hp iMac,در قبا,"۲۶,۵۰۰,۰۰۰ تومان",در حد نو,AZLH2QjE,https://divar.ir/v/سیستم آل این وان All in one Dell Hp iMac/AZLH2QjE
Imac a1312 27ای مک,۱۰ ساعت پیش در شهرک چیتگر,"۲۷,۰۰۰,۰۰۰ تومان",کارکرده,gaVF-dBW,https://divar.ir/v/Imac a1312 27ای مک/gaVF-dBW
تین کلاینتTinyوCore i5 نسل8و8GBرم،SSD 256GBوWiFi,در بهجت‌آباد,"۴۰,۰۰۰,۰۰۰ تومان",نو,gaUhrfYa,https://divar.ir/v/تین کلاینتTinyوCore i5 نسل8و8GBرم،SSD 256GBوWiFi/gaUhrfYa
مینی کیس استوک وارداتی Hp مناسب اداری و گیم نت,در میدان ولیعصر,"۱۰,۵۰۰,۰۰۰ تومان",در حد نو,QYb7vNpN,https://divar.ir/v/مینی کیس استوک وارداتی Hp مناسب اداری و گیم نت/QYb7vNpN
فروش برد و خریدار کامپیوتر کیس مانیتور سوخته,در تهرانپارس شرقی,"۵۰,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,QaW3UIc6,https://divar.ir/v/فروش برد و خریدار کامپیوتر کیس مانیتور سوخته/QaW3UIc6
سیستم گیمینگ ۵۰۶۰ti,۱۰ ساعت پیش در ابوذر,"۲۴۰,۰۰۰,۰۰۰ تومان",نو,gaV1tAQD,https://divar.ir/v/سیستم گیمینگ ۵۰۶۰ti/gaV1tAQD
فروش تانکر آب طبرستانTPC,در یافت آباد شمالی,"۱۲,۰۰۰,۰۰۰ تومان",نو,QavdjI-x,https://divar.ir/v/فروش تانکر آب طبرستانTPC/QavdjI-x
کامپیوتر مینی کیس hp 8300 SFF i5 اورجینال,۱۰ ساعت پیش در شیخ هادی,"۱۴,۵۰۰,۰۰۰ تومان",کارکرده,gaVxtExh,https://divar.ir/v/کامپیوتر مینی کیس hp 8300 SFF i5 اورجینال/gaVxtExh
کیس کامپیوتر,در صاحب الزمان,"۹,۳۰۰,۰۰۰ تومان",در حد نو,gaQRrrfe,https://divar.ir/v/کیس کامپیوتر/gaQRrrfe
آل این وان لنوو ۲۴ اینچ نسل۱۰ Lenovo M90a,در دزاشیب,"۶۹,۹۰۰,۰۰۰ تومان",کارکرده,AawKWcD6,https://divar.ir/v/آل این وان لنوو ۲۴ اینچ نسل۱۰ Lenovo M90a/AawKWcD6
سیستم‌ گیمینگ,۱۱ ساعت پیش در شهرک غرب,"۱۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaVZNwo2,https://divar.ir/v/سیستم‌ گیمینگ/gaVZNwo2
کارت کپچر EzCap 333,۱۱ ساعت پیش در حر,"۵,۰۰۰,۰۰۰ تومان",کارکرده,gaVZNNeA,https://divar.ir/v/کارت کپچر EzCap 333/gaVZNNeA
کیس گیمینگ و رندرینگ hp رم ۳۲,در میدان ولیعصر,"۳۹,۹۰۰,۰۰۰ تومان",در حد نو,Aa7VqIp9,https://divar.ir/v/کیس گیمینگ و رندرینگ hp رم ۳۲/Aa7VqIp9
فروش.خریدار کامپیوتر ال این وان سالم خراب ضایعات,در ونک,"۱۰,۰۰۰ تومان",در حد نو,ga6gyULD,https://divar.ir/v/فروش.خریدار کامپیوتر ال این وان سالم خراب ضایعات/ga6gyULD
کیس گیمینگ i5 6600 با rx 580,در میدان ولیعصر,"۳۸,۰۰۰,۰۰۰ تومان",در حد نو,gajsO7Fb,https://divar.ir/v/کیس گیمینگ i5 6600 با rx 580/gajsO7Fb
کیس ومانیتورقدرتمند گیمینگ با رم۳۲گیگ وحافظه 1 ترا,در حسن‌آباد,"۱۹۵,۰۰۰,۰۰۰ تومان",در حد نو,gaGZhi9s,https://divar.ir/v/کیس ومانیتورقدرتمند گیمینگ با رم۳۲گیگ وحافظه 1 ترا/gaGZhi9s
آل این وان Allinone کامپیوتر MSI,۱۱ ساعت پیش در وصفنارد,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaVF9SIi,https://divar.ir/v/آل این وان Allinone کامپیوتر MSI/gaVF9SIi
کیس کامپیوتر  - - gb,۱۱ ساعت پیش در طرشت,"۱۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaVB9JQW,https://divar.ir/v/کیس کامپیوتر  - - gb/gaVB9JQW
کامپیوتر با تمام لوازم جانبی,۱۱ ساعت پیش در استخر,"۹,۸۰۰,۰۰۰ تومان",کارکرده,gaV9c0Is,https://divar.ir/v/کامپیوتر با تمام لوازم جانبی/gaV9c0Is
